Account,Date,daily_pnl,total_trades,closed_trades,wins,avg_trade_size_usd,win_rate,Broad_Sentiment,size_segment
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,15,6,6,3893.6853333333333,1.0,Fear,High Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,44,42,42,1396.4452272727274,1.0,Fear,Low Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.36966,40,33,33,3124.96325,1.0,Fear,High Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,36,35,35,1633.111111111111,1.0,Fear,Low Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,35,33,33,2679.161714285714,1.0,Fear,High Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,6,5,5,4048.5616666666665,1.0,Fear,High Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,55,32,26,1152.206909090909,0.8125,Fear,Low Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,52,50,11,1156.014423076923,0.22,Fear,Low Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,327,325,325,358.02122324159023,1.0,Neutral,Low Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,154,146,146,2393.760844155844,1.0,Greed,High Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,29,21,5,2504.40724137931,0.23809523809523808,Greed,High Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.013801,99,82,82,777.5432323232324,1.0,Greed,Low Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,3291.144446,113,110,110,1400.3834513274335,1.0,Greed,Low Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,471.712989,83,81,53,1451.5227710843374,0.654320987654321,Greed,Low Size
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,728.966777,33,27,22,1052.2554545454545,0.8148148148148148,Neutral,Low Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,14.21524,4,3,3,1688.5525,1.0,Greed,Low Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,0.0,4,0,0,10819.605,0.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,838.9844760000001,12,7,7,4069.070833333333,1.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,0.0,1,0,0,8056.83,0.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,3,0,0,7555.826666666667,0.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,1008.518954,9,5,5,6758.5633333333335,1.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,937.789615,26,17,17,1975.7373076923077,1.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,1093.05677,7,7,7,1828.1614285714284,1.0,Greed,Low Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1260.832586,1,1,1,12912.0,1.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,1,0,0,5768.6,0.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,0.0,11,0,0,2146.8445454545454,0.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,0.0,1,0,0,9563.74,0.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,1621.278931,4,4,4,7545.6675,1.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1261.448002,1,1,1,11647.74,1.0,Greed,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,0.0,1,0,0,99.88,0.0,Greed,Low Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,-869.145978,2,2,0,8449.470000000001,0.0,Neutral,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,0.0,3,0,0,5632.456666666668,0.0,Neutral,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,6,6,6,3004.626666666667,1.0,Fear,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,246.8944,26,16,16,2155.8880769230773,1.0,Fear,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2975.927732,799,381,375,3494.2455444305383,0.984251968503937,Fear,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,-372.76464,105,60,28,6134.571428571428,0.4666666666666667,Fear,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,2550.108815,279,136,136,2348.0045519713262,1.0,Fear,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,303.170149,120,69,69,3633.2355833333336,1.0,Fear,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,355.09,94,11,10,4544.766489361702,0.9090909090909091,Neutral,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,425.687612,34,16,16,7388.688823529412,1.0,Fear,High Size
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,119.0,5,4,4,36540.202000000005,1.0,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,0.0,14,0,0,2142.7757142857145,0.0,Greed,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,0.0,1,0,0,4999.94,0.0,Greed,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,453.853206,29,5,5,862.0348275862068,1.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,343.092145,1,1,1,4999.89,1.0,Greed,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,768.814445,4,4,4,1918.2925,1.0,Greed,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,1211.511836,6,6,6,946.8850000000001,1.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,306.563532,3,3,3,342.82,1.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,739.18423,3,3,3,1004.1633333333334,1.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,-179.521683,6,6,0,1873.8216666666667,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,-18956.391598000002,29,29,5,4484.771379310345,0.1724137931034483,Greed,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,0.0,26,0,0,961.5796153846154,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,0.0,22,0,0,681.8109090909091,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,0.0,17,0,0,588.2223529411765,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,0.0,7,0,0,999.9485714285714,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,0.0,37,0,0,486.4764864864865,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,0.0,48,0,0,625.6752083333333,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,0.0,18,0,0,773.4088888888889,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,30,0,0,1333.3373333333334,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,13770.715332,119,96,96,355.00016806722687,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,0.0,45,0,0,676.7046666666666,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,0.0,25,0,0,599.9928,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,0.0,17,0,0,470.57411764705876,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,0.0,9,0,0,666.651111111111,0.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,0.0,5,0,0,999.984,0.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,0.0,87,0,0,137.93471264367815,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,24.634532000000036,85,65,29,698.8723529411765,0.4461538461538462,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,0.0,13,0,0,769.2253846153847,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,0.0,23,0,0,1086.9421739130435,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,-3556.3882559999997,46,16,0,947.7369565217392,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,8781.96,311,105,82,2726.2494855305467,0.780952380952381,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,35346.87108,179,161,154,2418.771340782123,0.9565217391304348,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,0.0,3,0,0,3333.296666666667,0.0,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,0.0,6,0,0,2503.1749999999997,0.0,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,0.0,13,0,0,1923.0538461538463,0.0,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,0.0,17,0,0,882.3423529411765,0.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,0.0,31,0,0,1129.0251612903226,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,0.0,38,0,0,657.8865789473684,0.0,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,0.0,4,0,0,1249.98,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,8698.883848,39,39,39,641.0223076923077,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,2225.835732,1,1,1,4999.92,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,3309.75,7,7,7,714.2857142857143,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,0.0,2,0,0,2499.975,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0.0,8,0,0,624.99375,0.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,6939.47356,16,13,13,937.494375,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,0.0,12,0,0,12499.980833333333,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,0.0,38,0,0,2631.5215789473687,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,3677.4965580000003,5,5,5,999.99,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,4297.3227640000005,14,5,5,3928.565714285714,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,0.0,8,0,0,624.9925000000001,0.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,-2493.849701,11,1,0,4999.932727272728,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,0.0,37,0,0,1891.8805405405406,0.0,Neutral,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,584.05178,1,1,1,9999.89,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,763.755281,18,13,3,2222.1133333333332,0.23076923076923078,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,8368.226125000001,7,7,6,2856.945714285714,0.8571428571428571,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,0.0,72,0,0,1527.7720833333333,0.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,0.0,59,0,0,1274.653559322034,0.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,3036.68886,109,9,9,1511.8720183486237,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,652.062115,12,5,3,7589.970833333334,0.6,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,3082.76165,19,19,19,526.312105263158,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,3464.777168,2,2,2,4999.96,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,2838.532396,47,47,41,2021.1748936170213,0.8723404255319149,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,2164.09548,6,6,6,6666.248333333334,1.0,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,619.572648,1,1,1,9998.76,1.0,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,26714.79759,64,62,62,1071.89515625,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,13956.614828,29,29,29,1137.9037931034482,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,19573.830158,86,44,44,1162.7798837209302,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,9683.820194,31,17,15,2259.391935483871,0.8823529411764706,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,5544.028638,8,6,6,4999.98625,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,4004.50286,13,12,12,9495.466153846153,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,8045.056928,7,7,7,2142.8557142857144,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,0.0,85,0,0,5629.0912941176475,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,4805.345609999999,68,7,7,932.0805882352942,1.0,Fear,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,17621.701092,14,8,8,13571.328571428572,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,0.0,51,0,0,2744.2062745098037,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,0.0,8,0,0,18749.877500000002,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,-4058.8889249999997,54,29,18,8168.482037037037,0.6206896551724138,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,4596.960442,89,46,44,3151.4488764044945,0.9565217391304348,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,-9584.869233000001,238,47,0,2846.985294117647,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,0.0,22,0,0,2727.2445454545455,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,0.0,18,0,0,2222.144444444444,0.0,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,3204.26268,77,77,77,2727.2429870129868,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,912.29492,39,1,1,3846.1415384615384,1.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,0.0,96,0,0,1979.1661458333335,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,0.0,46,0,0,3541.02152173913,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,0.0,96,0,0,3511.545208333333,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,0.0,18,0,0,2652.518888888889,0.0,Fear,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,0.0,49,0,0,3515.344081632653,0.0,Neutral,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,-358963.139984,1242,1171,848,2010.350297906602,0.7241673783091375,Greed,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,398.646746,58,54,32,1319.3956896551724,0.5925925925925926,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,-1335.115406,39,15,2,1526.0666666666666,0.13333333333333333,Greed,Low Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,-3925.864943,16,16,0,2147.34125,0.0,Greed,High Size
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,-99.444041,12,12,0,768.4525,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,0.0,3,0,0,668.3,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,0.0,3,0,0,999.5866666666667,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,0.0,6,0,0,340.65333333333336,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,33.26141600000001,10,5,2,669.609,0.4,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,0.0,2,0,0,294.265,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,0.0,1,0,0,292.11,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,0.0,3,0,0,1021.2966666666667,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,-21.54374,5,2,0,984.758,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,0.0,4,0,0,440.95,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,0.0,1,0,0,587.97,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,0.0,3,0,0,128.88333333333333,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,0.0,5,0,0,739.626,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,0.0,1,0,0,1399.11,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,0.0,1,0,0,2815.79,0.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,0.0,6,0,0,2855.656666666667,0.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,0.0,2,0,0,1914.0,0.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,5,0,0,200.802,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,0.0,2,0,0,710.865,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,0.0,1,0,0,456.83,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,0.0,4,0,0,1509.6399999999999,0.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,0.0,7,0,0,2950.0099999999998,0.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,0.0,25,0,0,3223.1059999999998,0.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,38294.693499,123,82,82,7578.344634146341,1.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,0.0,2,0,0,4443.99,0.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,19,0,0,1943.7873684210526,0.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,0.0,8,0,0,2351.285,0.0,Fear,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,9167.620989,104,49,49,58124.15365384616,1.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,1843.301845,327,155,126,2347.8439143730884,0.8129032258064516,Neutral,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,71.77363,167,54,39,1881.207604790419,0.7222222222222222,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,1259.5314,103,23,23,6879.689611650486,1.0,Neutral,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,0.0,10,0,0,1089.435,0.0,Fear,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,109.90750199999998,211,97,80,2385.7656398104264,0.8247422680412371,Neutral,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,2760.439779,81,57,57,12390.793456790123,1.0,Neutral,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,1998.702085,42,42,42,2039.3888095238096,1.0,Neutral,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,27.247837999999998,40,11,11,445.2165,1.0,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,559.647247,80,34,34,1368.858375,1.0,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,64.346683,105,17,17,1112.2542857142857,1.0,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,3981.044269,177,27,27,1466.1342937853108,1.0,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,8995.13393,8,8,8,15859.55,1.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,0.0,40,0,0,472.709,0.0,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,0.0,44,0,0,1894.8688636363636,0.0,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,0.0,4,0,0,3685.7825,0.0,Fear,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,0.0,1,0,0,1134.46,0.0,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,-4968.487948,26,15,0,7609.877692307693,0.0,Fear,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,142.99159,23,10,10,3984.7504347826084,1.0,Fear,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,0.0,3,0,0,6864.066666666667,0.0,Fear,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,202.27562,8,8,8,2599.29625,1.0,Fear,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,56.13971,22,11,11,665.6886363636363,1.0,Fear,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,284.16768,2,1,1,66188.125,1.0,Neutral,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,0.0,4,0,0,17801.63,0.0,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,505.40523,3,3,1,23903.97666666667,0.3333333333333333,Greed,High Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,33.061386999999996,13,2,2,1032.253846153846,1.0,Greed,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-28,0.0,10,0,0,799.756,0.0,Neutral,Low Size
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-29,112.996265,1,1,1,8110.65,1.0,Greed,High Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,413.347329,305,156,145,1074.7592786885245,0.9294871794871795,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,14.126038999999999,14,5,5,355.9985714285714,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-26,5.2257,7,2,2,459.03142857142853,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-27,1129.35587,251,93,90,602.0546613545816,0.967741935483871,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-29,277.791953,159,71,68,337.7447798742138,0.9577464788732394,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-30,20.951433,7,5,5,405.4414285714286,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-31,25.35812,13,4,4,279.70307692307694,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-01,91.510419,25,9,9,513.3848,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-02,192.906947,93,34,34,316.822688172043,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-03,562.808208,70,44,44,306.66942857142857,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-04,52.211438,53,25,25,457.42283018867926,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-05,56.055506,54,17,16,469.4587037037037,0.9411764705882353,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,274.173187,234,102,100,587.8536752136753,0.9803921568627451,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-07,1573.244278,374,148,146,832.9677272727273,0.9864864864864865,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-08,129.13883900000002,22,8,8,2379.510454545454,1.0,Greed,High Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-10,31.266804999999998,49,18,18,460.97204081632657,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-11,51.081143,27,9,9,696.6096296296296,1.0,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-12,-21886.531493,217,78,21,884.2718433179723,0.2692307692307692,Greed,Low Size
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-17,1859.269477,335,155,145,1346.5090746268656,0.9354838709677419,Greed,Low Size
